Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764787513,100,,Aggregated,1.900000,1.000000,23000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,280,89,23000.0,21520.78729176448,5310.792386007961,30119.366455008276,2169.4285714285716
1764787514,100,,Aggregated,4.300000,1.100000,23000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,282,89,23000.0,21479.48232128382,5310.792386007961,30119.366455008276,2171.978723404255
1764787515,100,,Aggregated,4.300000,1.100000,23000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,282,89,23000.0,21479.48232128382,5310.792386007961,30119.366455008276,2171.978723404255
1764787516,100,,Aggregated,4.300000,1.100000,23000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,282,89,23000.0,21479.48232128382,5310.792386007961,30119.366455008276,2171.978723404255
1764787517,100,,Aggregated,4.800000,1.500000,23000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,283,90,23000.0,21509.6206016292,5310.792386007961,30119.366455008276,2167.6289752650177
1764787518,100,,Aggregated,4.800000,1.500000,23000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,287,92,23000.0,21588.447518902565,5310.792386007961,30119.366455008276,2164.487804878049
1764787519,100,,Aggregated,4.800000,1.500000,23000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,294,94,23000.0,21632.72594108528,5310.792386007961,30119.366455008276,2167.91156462585
1764787520,100,,Aggregated,4.800000,1.500000,23000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,294,94,23000.0,21632.72594108528,5310.792386007961,30119.366455008276,2167.91156462585
1764787521,100,,Aggregated,4.800000,1.500000,23000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,294,94,23000.0,21632.72594108528,5310.792386007961,30119.366455008276,2167.91156462585
1764787522,100,,Aggregated,4.800000,1.500000,23000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,294,94,23000.0,21632.72594108528,5310.792386007961,30119.366455008276,2167.91156462585
1764787523,100,,Aggregated,4.800000,1.400000,24000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,296,94,23000.0,21649.34130880765,5310.792386007961,30119.366455008276,2171.4054054054054
1764787524,100,,Aggregated,4.800000,1.400000,24000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,296,94,23000.0,21649.34130880765,5310.792386007961,30119.366455008276,2171.4054054054054
1764787525,100,,Aggregated,4.800000,1.400000,24000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,296,94,23000.0,21649.34130880765,5310.792386007961,30119.366455008276,2171.4054054054054
1764787526,100,,Aggregated,4.800000,1.400000,24000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,296,94,23000.0,21649.34130880765,5310.792386007961,30119.366455008276,2171.4054054054054
1764787527,100,,Aggregated,4.800000,1.400000,24000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,296,94,23000.0,21649.34130880765,5310.792386007961,30119.366455008276,2171.4054054054054
1764787528,100,,Aggregated,4.800000,1.400000,24000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,296,94,23000.0,21649.34130880765,5310.792386007961,30119.366455008276,2171.4054054054054
1764787529,100,,Aggregated,1.400000,0.500000,24000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,297,95,24000.0,21677.47650404405,5310.792386007961,30119.366455008276,2167.2626262626263
1764787530,100,,Aggregated,1.200000,0.400000,24000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,97,24000.0,21756.71004367682,5310.792386007961,30119.366455008276,2162.82
1764787531,100,,Aggregated,1.200000,0.400000,24000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,97,24000.0,21756.71004367682,5310.792386007961,30119.366455008276,2162.82
1764787532,100,,Aggregated,1.200000,0.400000,24000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,97,24000.0,21756.71004367682,5310.792386007961,30119.366455008276,2162.82
1764787533,100,,Aggregated,1.200000,0.400000,24000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,97,24000.0,21756.71004367682,5310.792386007961,30119.366455008276,2162.82
1764787534,100,,Aggregated,1.200000,0.400000,24000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,97,24000.0,21756.71004367682,5310.792386007961,30119.366455008276,2162.82
1764787535,100,,Aggregated,1.200000,0.400000,24000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,97,24000.0,21756.71004367682,5310.792386007961,30119.366455008276,2162.82
1764787536,100,,Aggregated,1.200000,0.400000,24000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,97,24000.0,21756.71004367682,5310.792386007961,30119.366455008276,2162.82
1764787537,100,,Aggregated,1.200000,0.400000,24000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,97,24000.0,21756.71004367682,5310.792386007961,30119.366455008276,2162.82
1764787538,100,,Aggregated,1.200000,0.400000,24000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,97,24000.0,21756.71004367682,5310.792386007961,30119.366455008276,2162.82
1764787539,100,,Aggregated,1.200000,0.400000,24000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,97,24000.0,21756.71004367682,5310.792386007961,30119.366455008276,2162.82
1764787540,100,,Aggregated,1.200000,0.400000,24000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,97,24000.0,21756.71004367682,5310.792386007961,30119.366455008276,2162.82
1764787541,100,,Aggregated,1.200000,0.400000,24000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,97,24000.0,21756.71004367682,5310.792386007961,30119.366455008276,2162.82
